tier,M,ef_construction,ef_search,query_id,k,query_latency_ms,index_build_s,precision,recall,ndcg
300k,32,200,500,5,1000,2.4520409933757037,402.04461693763733,0.079,0.9294117647058824,0.8135463921537205
300k,32,200,500,11,10,2.8947430255357176,402.04461693763733,0.2,0.06060606060606061,0.22400556151517553
300k,32,200,500,11,50,2.8947430255357176,402.04461693763733,0.12,0.18181818181818182,0.18749945268738646
300k,32,200,500,11,100,2.8947430255357176,402.04461693763733,0.07,0.21212121212121213,0.20433684598710117
300k,32,200,500,11,300,2.8947430255357176,402.04461693763733,0.06666666666666667,0.6060606060606061,0.38836687290474753
300k,32,200,500,11,500,2.8947430255357176,402.04461693763733,0.052,0.7878787878787878,0.45966208277191717
300k,32,200,500,11,1000,2.8947430255357176,402.04461693763733,0.028,0.8484848484848485,0.48108371013715434
300k,32,200,500,12,10,3.0877070093993098,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,12,50,3.0877070093993098,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,12,100,3.0877070093993098,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,12,300,3.0877070093993098,402.04461693763733,0.0033333333333333335,0.07692307692307693,0.02708233507186434
300k,32,200,500,12,500,3.0877070093993098,402.04461693763733,0.002,0.07692307692307693,0.02708233507186434
300k,32,200,500,12,1000,3.0877070093993098,402.04461693763733,0.004,0.3076923076923077,0.08711156796956439
300k,32,200,500,15,10,2.1946150227449834,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,15,50,2.1946150227449834,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,15,100,2.1946150227449834,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,15,300,2.1946150227449834,402.04461693763733,0.013333333333333334,0.10526315789473684,0.048427734393719384
300k,32,200,500,15,500,2.1946150227449834,402.04461693763733,0.02,0.2631578947368421,0.11494996246697034
300k,32,200,500,15,1000,2.1946150227449834,402.04461693763733,0.022,0.5789473684210527,0.23265477591262937
300k,32,200,500,34,10,1.7905299901030958,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,34,50,1.7905299901030958,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,34,100,1.7905299901030958,402.04461693763733,0.03,0.08571428571428572,0.04850385236326618
300k,32,200,500,34,300,1.7905299901030958,402.04461693763733,0.02666666666666667,0.22857142857142856,0.11250278761419814
300k,32,200,500,34,500,1.7905299901030958,402.04461693763733,0.022,0.3142857142857143,0.1475960493551097
300k,32,200,500,34,1000,1.7905299901030958,402.04461693763733,0.024,0.6857142857142857,0.2823818307802858
300k,32,200,500,14,10,2.097516000503674,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,14,50,2.097516000503674,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,14,100,2.097516000503674,402.04461693763733,0.01,0.021739130434782608,0.014192848784677045
300k,32,200,500,14,300,2.097516000503674,402.04461693763733,0.016666666666666666,0.10869565217391304,0.058018460538291655
300k,32,200,500,14,500,2.097516000503674,402.04461693763733,0.022,0.2391304347826087,0.1157355528026927
300k,32,200,500,14,1000,2.097516000503674,402.04461693763733,0.024,0.5217391304347826,0.22793797661644158
300k,32,200,500,27,10,1.9302220025565475,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,27,50,1.9302220025565475,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,27,100,1.9302220025565475,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,27,300,1.9302220025565475,402.04461693763733,0.006666666666666667,0.06060606060606061,0.02739138750087688
300k,32,200,500,27,500,1.9302220025565475,402.04461693763733,0.012,0.18181818181818182,0.07528520288392367
300k,32,200,500,27,1000,1.9302220025565475,402.04461693763733,0.015,0.45454545454545453,0.17167710942690062
300k,32,200,500,66,10,2.0108580065425485,402.04461693763733,0.1,0.01818181818181818,0.06625422345438903
300k,32,200,500,66,50,2.0108580065425485,402.04461693763733,0.02,0.01818181818181818,0.02333976076433925
300k,32,200,500,66,100,2.0108580065425485,402.04461693763733,0.01,0.01818181818181818,0.021866577706041675
300k,32,200,500,66,300,2.0108580065425485,402.04461693763733,0.01,0.05454545454545454,0.04064166986380924
300k,32,200,500,66,500,2.0108580065425485,402.04461693763733,0.018,0.16363636363636364,0.0919063950083371
300k,32,200,500,66,1000,2.0108580065425485,402.04461693763733,0.033,0.6,0.2727092563726429
300k,32,200,500,72,10,2.9159339901525527,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,72,50,2.9159339901525527,402.04461693763733,0.02,0.02702702702702703,0.018234411428182194
300k,32,200,500,72,100,2.9159339901525527,402.04461693763733,0.02,0.05405405405405406,0.032595028631870415
300k,32,200,500,72,300,2.9159339901525527,402.04461693763733,0.013333333333333334,0.10810810810810811,0.05623979487518272
300k,32,200,500,72,500,2.9159339901525527,402.04461693763733,0.016,0.21621621621621623,0.10146348704053813
300k,32,200,500,72,1000,2.9159339901525527,402.04461693763733,0.018,0.4864864864864865,0.20042203744054013
300k,32,200,500,99,10,2.320386003702879,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,99,50,2.320386003702879,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,99,100,2.320386003702879,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,99,300,2.320386003702879,402.04461693763733,0.013333333333333334,0.19047619047619047,0.0697138896031332
300k,32,200,500,99,500,2.320386003702879,402.04461693763733,0.012,0.2857142857142857,0.10199049354077772
300k,32,200,500,99,1000,2.320386003702879,402.04461693763733,0.012,0.5714285714285714,0.1896092921923901
300k,32,200,500,101,10,2.2154739999677986,402.04461693763733,0.1,0.023255813953488372,0.22009176629808017
300k,32,200,500,101,50,2.2154739999677986,402.04461693763733,0.08,0.09302325581395349,0.14429839711959375
300k,32,200,500,101,100,2.2154739999677986,402.04461693763733,0.07,0.16279069767441862,0.1852935137287756
300k,32,200,500,101,300,2.2154739999677986,402.04461693763733,0.06,0.4186046511627907,0.31157522424444445
300k,32,200,500,101,500,2.2154739999677986,402.04461693763733,0.056,0.6511627906976745,0.41082285592863765
300k,32,200,500,101,1000,2.2154739999677986,402.04461693763733,0.041,0.9534883720930233,0.5285132926002254
300k,32,200,500,56,10,2.5426129868719727,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,56,50,2.5426129868719727,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,56,100,2.5426129868719727,402.04461693763733,0.02,0.0392156862745098,0.02586278489915839
300k,32,200,500,56,300,2.5426129868719727,402.04461693763733,0.03333333333333333,0.19607843137254902,0.10670774799375696
300k,32,200,500,56,500,2.5426129868719727,402.04461693763733,0.04,0.39215686274509803,0.19486289650586014
300k,32,200,500,56,1000,2.5426129868719727,402.04461693763733,0.036,0.7058823529411765,0.3222449597644189
300k,32,200,500,82,10,1.70991598861292,402.04461693763733,0.1,0.016129032258064516,0.07839826897867533
300k,32,200,500,82,50,1.70991598861292,402.04461693763733,0.04,0.03225806451612903,0.04857019105727315
300k,32,200,500,82,100,1.70991598861292,402.04461693763733,0.03,0.04838709677419355,0.0527725616175262
300k,32,200,500,82,300,1.70991598861292,402.04461693763733,0.03666666666666667,0.1774193548387097,0.12248260915882667
300k,32,200,500,82,500,1.70991598861292,402.04461693763733,0.042,0.3387096774193548,0.1996799810713687
300k,32,200,500,82,1000,1.70991598861292,402.04461693763733,0.049,0.7903225806451613,0.396211945361523
300k,32,200,500,91,10,2.056481986073777,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,91,50,2.056481986073777,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,91,100,2.056481986073777,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,91,300,2.056481986073777,402.04461693763733,0.01,0.046875,0.024235335153274525
300k,32,200,500,91,500,2.056481986073777,402.04461693763733,0.012,0.09375,0.046712725726224605
300k,32,200,500,91,1000,2.056481986073777,402.04461693763733,0.024,0.375,0.16988395306378734
300k,32,200,500,92,10,1.6584549739491194,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,92,50,1.6584549739491194,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,92,100,1.6584549739491194,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,92,300,1.6584549739491194,402.04461693763733,0.0,0.0,0.0
300k,32,200,500,92,500,1.6584549739491194,402.04461693763733,0.012,0.09523809523809523,0.04652920801115671
300k,32,200,500,92,1000,1.6584549739491194,402.04461693763733,0.022,0.3492063492063492,0.1562611751885606
300k,32,200,1000,1,10,6.048220006050542,402.04461693763733,1.0,0.136986301369863,1.0
300k,32,200,1000,1,50,6.048220006050542,402.04461693763733,0.48,0.3287671232876712,0.6034034910938353
300k,32,200,1000,1,100,6.048220006050542,402.04461693763733,0.28,0.3835616438356164,0.5029625402412407
300k,32,200,1000,1,300,6.048220006050542,402.04461693763733,0.14333333333333334,0.589041095890411,0.6211483723650806
300k,32,200,1000,1,500,6.048220006050542,402.04461693763733,0.094,0.6438356164383562,0.6490705628436566
300k,32,200,1000,1,1000,6.048220006050542,402.04461693763733,0.059,0.8082191780821918,0.7258306746039317
300k,32,200,1000,2,10,4.054638993693516,402.04461693763733,0.5,0.07692307692307693,0.5517854393872873
300k,32,200,1000,2,50,4.054638993693516,402.04461693763733,0.34,0.26153846153846155,0.39785328869028586
300k,32,200,1000,2,100,4.054638993693516,402.04461693763733,0.21,0.3230769230769231,0.37444292524379125
300k,32,200,1000,2,300,4.054638993693516,402.04461693763733,0.11,0.5076923076923077,0.48098981217474335
300k,32,200,1000,2,500,4.054638993693516,402.04461693763733,0.08,0.6153846153846154,0.5341853812512563
300k,32,200,1000,2,1000,4.054638993693516,402.04461693763733,0.047,0.7230769230769231,0.5816073717952939
300k,32,200,1000,3,10,5.095083004562184,402.04461693763733,0.2,0.2857142857142857,0.16945984979943973
300k,32,200,1000,3,50,5.095083004562184,402.04461693763733,0.12,0.8571428571428571,0.4306905418177963
300k,32,200,1000,3,100,5.095083004562184,402.04461693763733,0.07,1.0,0.471974351084949
300k,32,200,1000,3,300,5.095083004562184,402.04461693763733,0.023333333333333334,1.0,0.471974351084949
300k,32,200,1000,3,500,5.095083004562184,402.04461693763733,0.014,1.0,0.471974351084949
300k,32,200,1000,3,1000,5.095083004562184,402.04461693763733,0.007,1.0,0.471974351084949
300k,32,200,1000,4,10,2.7090289804618806,402.04461693763733,0.9,0.10975609756097561,0.9052116356304493
300k,32,200,1000,4,50,2.7090289804618806,402.04461693763733,0.52,0.3170731707317073,0.6126561146626635
300k,32,200,1000,4,100,2.7090289804618806,402.04461693763733,0.33,0.4024390243902439,0.49495047477349335
300k,32,200,1000,4,300,2.7090289804618806,402.04461693763733,0.18666666666666668,0.6829268292682927,0.6640292200667155
300k,32,200,1000,4,500,2.7090289804618806,402.04461693763733,0.138,0.8414634146341463,0.74750388468019
300k,32,200,1000,4,1000,2.7090289804618806,402.04461693763733,0.081,0.9878048780487805,0.8177460147817498
300k,32,200,1000,5,10,4.081782011780888,402.04461693763733,1.0,0.11764705882352941,1.0
300k,32,200,1000,5,50,4.081782011780888,402.04461693763733,0.52,0.3058823529411765,0.636549647229996
300k,32,200,1000,5,100,4.081782011780888,402.04461693763733,0.36,0.4235294117647059,0.526302007956462
300k,32,200,1000,5,300,4.081782011780888,402.04461693763733,0.18666666666666668,0.6588235294117647,0.6763903365775339
300k,32,200,1000,5,500,4.081782011780888,402.04461693763733,0.134,0.788235294117647,0.7452732891764089
300k,32,200,1000,5,1000,4.081782011780888,402.04461693763733,0.079,0.9294117647058824,0.814482925204452
300k,32,200,1000,11,10,4.959458980010822,402.04461693763733,0.2,0.06060606060606061,0.22400556151517553
300k,32,200,1000,11,50,4.959458980010822,402.04461693763733,0.12,0.18181818181818182,0.18749945268738646
300k,32,200,1000,11,100,4.959458980010822,402.04461693763733,0.07,0.21212121212121213,0.20433684598710117
300k,32,200,1000,11,300,4.959458980010822,402.04461693763733,0.06666666666666667,0.6060606060606061,0.38836687290474753
300k,32,200,1000,11,500,4.959458980010822,402.04461693763733,0.052,0.7878787878787878,0.45966208277191717
300k,32,200,1000,11,1000,4.959458980010822,402.04461693763733,0.028,0.8484848484848485,0.48105893008788053
300k,32,200,1000,12,10,5.17543702153489,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,12,50,5.17543702153489,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,12,100,5.17543702153489,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,12,300,5.17543702153489,402.04461693763733,0.0033333333333333335,0.07692307692307693,0.02708233507186434
300k,32,200,1000,12,500,5.17543702153489,402.04461693763733,0.002,0.07692307692307693,0.02708233507186434
300k,32,200,1000,12,1000,5.17543702153489,402.04461693763733,0.005,0.38461538461538464,0.10715296715080681
300k,32,200,1000,15,10,3.0813680205028504,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,15,50,3.0813680205028504,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,15,100,3.0813680205028504,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,15,300,3.0813680205028504,402.04461693763733,0.013333333333333334,0.10526315789473684,0.048427734393719384
300k,32,200,1000,15,500,3.0813680205028504,402.04461693763733,0.02,0.2631578947368421,0.11494996246697034
300k,32,200,1000,15,1000,3.0813680205028504,402.04461693763733,0.022,0.5789473684210527,0.23263730075240768
300k,32,200,1000,34,10,2.612281998153776,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,34,50,2.612281998153776,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,34,100,2.612281998153776,402.04461693763733,0.03,0.08571428571428572,0.04850385236326618
300k,32,200,1000,34,300,2.612281998153776,402.04461693763733,0.02666666666666667,0.22857142857142856,0.11250278761419814
300k,32,200,1000,34,500,2.612281998153776,402.04461693763733,0.022,0.3142857142857143,0.1475960493551097
300k,32,200,1000,34,1000,2.612281998153776,402.04461693763733,0.024,0.6857142857142857,0.2823818307802858
300k,32,200,1000,14,10,3.3357480133417994,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,14,50,3.3357480133417994,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,14,100,3.3357480133417994,402.04461693763733,0.01,0.021739130434782608,0.014192848784677045
300k,32,200,1000,14,300,3.3357480133417994,402.04461693763733,0.016666666666666666,0.10869565217391304,0.058018460538291655
300k,32,200,1000,14,500,3.3357480133417994,402.04461693763733,0.022,0.2391304347826087,0.1157355528026927
300k,32,200,1000,14,1000,3.3357480133417994,402.04461693763733,0.024,0.5217391304347826,0.22788227098557137
300k,32,200,1000,27,10,3.347877995111048,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,27,50,3.347877995111048,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,27,100,3.347877995111048,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,27,300,3.347877995111048,402.04461693763733,0.006666666666666667,0.06060606060606061,0.02739138750087688
300k,32,200,1000,27,500,3.347877995111048,402.04461693763733,0.012,0.18181818181818182,0.07528520288392367
300k,32,200,1000,27,1000,3.347877995111048,402.04461693763733,0.015,0.45454545454545453,0.17180602010289298
300k,32,200,1000,66,10,4.008928983239457,402.04461693763733,0.1,0.01818181818181818,0.06625422345438903
300k,32,200,1000,66,50,4.008928983239457,402.04461693763733,0.02,0.01818181818181818,0.02333976076433925
300k,32,200,1000,66,100,4.008928983239457,402.04461693763733,0.01,0.01818181818181818,0.021866577706041675
300k,32,200,1000,66,300,4.008928983239457,402.04461693763733,0.01,0.05454545454545454,0.04064166986380924
300k,32,200,1000,66,500,4.008928983239457,402.04461693763733,0.018,0.16363636363636364,0.0919063950083371
300k,32,200,1000,66,1000,4.008928983239457,402.04461693763733,0.034,0.6181818181818182,0.28022177195813885
300k,32,200,1000,72,10,5.127330019604415,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,72,50,5.127330019604415,402.04461693763733,0.02,0.02702702702702703,0.018234411428182194
300k,32,200,1000,72,100,5.127330019604415,402.04461693763733,0.02,0.05405405405405406,0.032595028631870415
300k,32,200,1000,72,300,5.127330019604415,402.04461693763733,0.013333333333333334,0.10810810810810811,0.05623979487518272
300k,32,200,1000,72,500,5.127330019604415,402.04461693763733,0.016,0.21621621621621623,0.10143243138145355
300k,32,200,1000,72,1000,5.127330019604415,402.04461693763733,0.017,0.4594594594594595,0.1902675804250436
300k,32,200,1000,99,10,3.701370005728677,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,99,50,3.701370005728677,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,99,100,3.701370005728677,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,99,300,3.701370005728677,402.04461693763733,0.013333333333333334,0.19047619047619047,0.0697138896031332
300k,32,200,1000,99,500,3.701370005728677,402.04461693763733,0.012,0.2857142857142857,0.10199049354077772
300k,32,200,1000,99,1000,3.701370005728677,402.04461693763733,0.012,0.5714285714285714,0.18951828711170085
300k,32,200,1000,101,10,3.85520001873374,402.04461693763733,0.1,0.023255813953488372,0.22009176629808017
300k,32,200,1000,101,50,3.85520001873374,402.04461693763733,0.08,0.09302325581395349,0.14429839711959375
300k,32,200,1000,101,100,3.85520001873374,402.04461693763733,0.07,0.16279069767441862,0.1852935137287756
300k,32,200,1000,101,300,3.85520001873374,402.04461693763733,0.06,0.4186046511627907,0.31157522424444445
300k,32,200,1000,101,500,3.85520001873374,402.04461693763733,0.056,0.6511627906976745,0.41082285592863765
300k,32,200,1000,101,1000,3.85520001873374,402.04461693763733,0.041,0.9534883720930233,0.528430564337242
300k,32,200,1000,56,10,4.869327996857464,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,56,50,4.869327996857464,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,56,100,4.869327996857464,402.04461693763733,0.02,0.0392156862745098,0.02586278489915839
300k,32,200,1000,56,300,4.869327996857464,402.04461693763733,0.03333333333333333,0.19607843137254902,0.10670774799375696
300k,32,200,1000,56,500,4.869327996857464,402.04461693763733,0.04,0.39215686274509803,0.1948573686309441
300k,32,200,1000,56,1000,4.869327996857464,402.04461693763733,0.033,0.6470588235294118,0.2989744935194059
300k,32,200,1000,82,10,3.038235998246819,402.04461693763733,0.1,0.016129032258064516,0.07839826897867533
300k,32,200,1000,82,50,3.038235998246819,402.04461693763733,0.04,0.03225806451612903,0.04857019105727315
300k,32,200,1000,82,100,3.038235998246819,402.04461693763733,0.03,0.04838709677419355,0.0527725616175262
300k,32,200,1000,82,300,3.038235998246819,402.04461693763733,0.03666666666666667,0.1774193548387097,0.12248260915882667
300k,32,200,1000,82,500,3.038235998246819,402.04461693763733,0.042,0.3387096774193548,0.19966958596123777
300k,32,200,1000,82,1000,3.038235998246819,402.04461693763733,0.049,0.7903225806451613,0.396148579148263
300k,32,200,1000,91,10,3.0239000043366104,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,91,50,3.0239000043366104,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,91,100,3.0239000043366104,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,91,300,3.0239000043366104,402.04461693763733,0.01,0.046875,0.024235335153274525
300k,32,200,1000,91,500,3.0239000043366104,402.04461693763733,0.012,0.09375,0.046712725726224605
300k,32,200,1000,91,1000,3.0239000043366104,402.04461693763733,0.024,0.375,0.1698427351022115
300k,32,200,1000,92,10,2.377402997808531,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,92,50,2.377402997808531,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,92,100,2.377402997808531,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,92,300,2.377402997808531,402.04461693763733,0.0,0.0,0.0
300k,32,200,1000,92,500,2.377402997808531,402.04461693763733,0.012,0.09523809523809523,0.04652920801115671
300k,32,200,1000,92,1000,2.377402997808531,402.04461693763733,0.022,0.3492063492063492,0.15620409672057226
400k,16,40,10,1,10,0.5015060014557093,88.83496832847595,0.4,0.0547945205479452,0.5352543167750639
400k,16,40,10,1,50,0.5015060014557093,88.83496832847595,0.18,0.1232876712328767,0.2728565076758305
400k,16,40,10,1,100,0.5015060014557093,88.83496832847595,0.09,0.1232876712328767,0.21006079097861352
400k,16,40,10,1,300,0.5015060014557093,88.83496832847595,0.03333333333333333,0.136986301369863,0.21808935827000098
400k,16,40,10,1,500,0.5015060014557093,88.83496832847595,0.02,0.136986301369863,0.21808935827000098
400k,16,40,10,1,1000,0.5015060014557093,88.83496832847595,0.01,0.136986301369863,0.21808935827000098
400k,16,40,10,2,10,0.21259402274154127,88.83496832847595,0.4,0.06153846153846154,0.3683756341388872
400k,16,40,10,2,50,0.21259402274154127,88.83496832847595,0.22,0.16923076923076924,0.26113709612963937
400k,16,40,10,2,100,0.21259402274154127,88.83496832847595,0.16,0.24615384615384617,0.27261976563844237
400k,16,40,10,2,300,0.21259402274154127,88.83496832847595,0.056666666666666664,0.26153846153846155,0.28154982126806916
400k,16,40,10,2,500,0.21259402274154127,88.83496832847595,0.034,0.26153846153846155,0.28154982126806916
400k,16,40,10,2,1000,0.21259402274154127,88.83496832847595,0.017,0.26153846153846155,0.28154982126806916
400k,16,40,10,3,10,0.18976401770487428,88.83496832847595,0.1,0.14285714285714285,0.08274602130532002
400k,16,40,10,3,50,0.18976401770487428,88.83496832847595,0.06,0.42857142857142855,0.21600325774695958
400k,16,40,10,3,100,0.18976401770487428,88.83496832847595,0.04,0.5714285714285714,0.2618159798993414
400k,16,40,10,3,300,0.18976401770487428,88.83496832847595,0.013333333333333334,0.5714285714285714,0.2618159798993414
400k,16,40,10,3,500,0.18976401770487428,88.83496832847595,0.008,0.5714285714285714,0.2618159798993414
400k,16,40,10,3,1000,0.18976401770487428,88.83496832847595,0.004,0.5714285714285714,0.2618159798993414
400k,16,40,10,4,10,0.20792399300262332,88.83496832847595,1.0,0.12195121951219512,1.0
400k,16,40,10,4,50,0.20792399300262332,88.83496832847595,0.42,0.25609756097560976,0.5412044371693578
400k,16,40,10,4,100,0.20792399300262332,88.83496832847595,0.32,0.3902439024390244,0.47975145205202957
400k,16,40,10,4,300,0.20792399300262332,88.83496832847595,0.12,0.43902439024390244,0.51063900915232
400k,16,40,10,4,500,0.20792399300262332,88.83496832847595,0.072,0.43902439024390244,0.51063900915232
400k,16,40,10,4,1000,0.20792399300262332,88.83496832847595,0.036,0.43902439024390244,0.51063900915232
400k,16,40,10,5,10,0.1795779971871525,88.83496832847595,1.0,0.11764705882352941,1.0
400k,16,40,10,5,50,0.1795779971871525,88.83496832847595,0.44,0.25882352941176473,0.5707482542893786
400k,16,40,10,5,100,0.1795779971871525,88.83496832847595,0.25,0.29411764705882354,0.42071137201648184
400k,16,40,10,5,300,0.1795779971871525,88.83496832847595,0.09333333333333334,0.32941176470588235,0.44409361737643555
400k,16,40,10,5,500,0.1795779971871525,88.83496832847595,0.056,0.32941176470588235,0.44409361737643555
400k,16,40,10,5,1000,0.1795779971871525,88.83496832847595,0.028,0.32941176470588235,0.44409361737643555
400k,16,40,10,11,10,0.21437200484797359,88.83496832847595,0.2,0.06060606060606061,0.22400556151517553
400k,16,40,10,11,50,0.21437200484797359,88.83496832847595,0.1,0.15151515151515152,0.1732040005731604
400k,16,40,10,11,100,0.21437200484797359,88.83496832847595,0.09,0.2727272727272727,0.24235445159152405
400k,16,40,10,11,300,0.21437200484797359,88.83496832847595,0.03,0.2727272727272727,0.24235445159152405
400k,16,40,10,11,500,0.21437200484797359,88.83496832847595,0.018,0.2727272727272727,0.24235445159152405
400k,16,40,10,11,1000,0.21437200484797359,88.83496832847595,0.009,0.2727272727272727,0.24235445159152405
400k,16,40,10,12,10,0.19237800734117627,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,12,50,0.19237800734117627,88.83496832847595,0.02,0.07692307692307693,0.03441184191455828
400k,16,40,10,12,100,0.19237800734117627,88.83496832847595,0.01,0.07692307692307693,0.03441184191455828
400k,16,40,10,12,300,0.19237800734117627,88.83496832847595,0.0033333333333333335,0.07692307692307693,0.03441184191455828
400k,16,40,10,12,500,0.19237800734117627,88.83496832847595,0.002,0.07692307692307693,0.03441184191455828
400k,16,40,10,12,1000,0.19237800734117627,88.83496832847595,0.001,0.07692307692307693,0.03441184191455828
400k,16,40,10,15,10,0.1996189821511507,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,15,50,0.1996189821511507,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,15,100,0.1996189821511507,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,15,300,0.1996189821511507,88.83496832847595,0.01,0.07894736842105263,0.03947213549488051
400k,16,40,10,15,500,0.1996189821511507,88.83496832847595,0.006,0.07894736842105263,0.03947213549488051
400k,16,40,10,15,1000,0.1996189821511507,88.83496832847595,0.003,0.07894736842105263,0.03947213549488051
400k,16,40,10,34,10,0.16915000742301345,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,34,50,0.16915000742301345,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,34,100,0.16915000742301345,88.83496832847595,0.01,0.02857142857142857,0.01522190190727328
400k,16,40,10,34,300,0.16915000742301345,88.83496832847595,0.013333333333333334,0.11428571428571428,0.05730902723837201
400k,16,40,10,34,500,0.16915000742301345,88.83496832847595,0.008,0.11428571428571428,0.05730902723837201
400k,16,40,10,34,1000,0.16915000742301345,88.83496832847595,0.004,0.11428571428571428,0.05730902723837201
400k,16,40,10,14,10,0.17072900664061308,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,14,50,0.17072900664061308,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,14,100,0.17072900664061308,88.83496832847595,0.01,0.021739130434782608,0.013054687882604955
400k,16,40,10,14,300,0.17072900664061308,88.83496832847595,0.01,0.06521739130434782,0.03677384213910371
400k,16,40,10,14,500,0.17072900664061308,88.83496832847595,0.006,0.06521739130434782,0.03677384213910371
400k,16,40,10,14,1000,0.17072900664061308,88.83496832847595,0.003,0.06521739130434782,0.03677384213910371
400k,16,40,10,27,10,0.1899639901239425,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,27,50,0.1899639901239425,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,27,100,0.1899639901239425,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,27,300,0.1899639901239425,88.83496832847595,0.0033333333333333335,0.030303030303030304,0.015000535036134351
400k,16,40,10,27,500,0.1899639901239425,88.83496832847595,0.002,0.030303030303030304,0.015000535036134351
400k,16,40,10,27,1000,0.1899639901239425,88.83496832847595,0.001,0.030303030303030304,0.015000535036134351
400k,16,40,10,66,10,0.1800860045477748,88.83496832847595,0.1,0.01818181818181818,0.06625422345438903
400k,16,40,10,66,50,0.1800860045477748,88.83496832847595,0.02,0.01818181818181818,0.02333976076433925
400k,16,40,10,66,100,0.1800860045477748,88.83496832847595,0.01,0.01818181818181818,0.021866577706041675
400k,16,40,10,66,300,0.1800860045477748,88.83496832847595,0.0033333333333333335,0.01818181818181818,0.021866577706041675
400k,16,40,10,66,500,0.1800860045477748,88.83496832847595,0.002,0.01818181818181818,0.021866577706041675
400k,16,40,10,66,1000,0.1800860045477748,88.83496832847595,0.001,0.01818181818181818,0.021866577706041675
400k,16,40,10,72,10,0.1673070073593408,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,72,50,0.1673070073593408,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,72,100,0.1673070073593408,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,72,300,0.1673070073593408,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,72,500,0.1673070073593408,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,72,1000,0.1673070073593408,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,99,10,0.1612619962543249,88.83496832847595,0.0,0.0,0.0
400k,16,40,10,99,50,0.1612619962543249,88.83496832847595,0.0,0.0,0.0
